"from","to","weight"
"Eran_Shaham","Shonali_Krishnaswamy",1
"Eran_Shaham","The_Anh_Dang",1
"Eran_Shaham","Jingxuan_Wang",1
"Eran_Shaham","Isabel_Choo_Zhongyan",1
"Eran_Shaham","Amy_She-Nash",1
"Shonali_Krishnaswamy","The_Anh_Dang",1
"Shonali_Krishnaswamy","Jingxuan_Wang",1
"Shonali_Krishnaswamy","Isabel_Choo_Zhongyan",1
"Shonali_Krishnaswamy","Amy_She-Nash",1
"The_Anh_Dang","Jingxuan_Wang",1
"The_Anh_Dang","Isabel_Choo_Zhongyan",1
"The_Anh_Dang","Amy_She-Nash",1
"Jingxuan_Wang","Isabel_Choo_Zhongyan",1
"Jingxuan_Wang","Amy_She-Nash",1
"Isabel_Choo_Zhongyan","Amy_She-Nash",1
"Dejun_Huang","Dhruv_Gairola",1
"Dejun_Huang","Yu_Huang",1
"Dejun_Huang","Zheng_Zheng",1
"Dejun_Huang","Fei_Chiang",1
"Dhruv_Gairola","Yu_Huang",1
"Dhruv_Gairola","Zheng_Zheng",1
"Dhruv_Gairola","Fei_Chiang",1
"Yu_Huang","Zheng_Zheng",1
"Yu_Huang","Fei_Chiang",1
"Zheng_Zheng","Fei_Chiang",1
"Mehdi_Kargar","Lukasz_Golab",1
"Mehdi_Kargar","Jaroslaw_Szlichta",1
"Lukasz_Golab","Jaroslaw_Szlichta",1
"Bei_Shi","Wai_Lam",2
"Bei_Shi","Lidong_Bing",1
"Bei_Shi","Yinqing_Xu",1
"Wai_Lam","Lidong_Bing",1
"Wai_Lam","Yinqing_Xu",1
"Lidong_Bing","Yinqing_Xu",1
"Jiwei_Tan","Xiaojun_Wan_0001",1
"Jiwei_Tan","Jianguo_Xiao",1
"Xiaojun_Wan_0001","Jianguo_Xiao",1
"Shuguang_Han","Xing_Yi",1
"Shuguang_Han","Zhen_Yue",1
"Shuguang_Han","Zhigeng_Geng",1
"Shuguang_Han","Alyssa_Glass",1
"Xing_Yi","Zhen_Yue",1
"Xing_Yi","Zhigeng_Geng",1
"Xing_Yi","Alyssa_Glass",1
"Zhen_Yue","Zhigeng_Geng",1
"Zhen_Yue","Alyssa_Glass",1
"Zhigeng_Geng","Alyssa_Glass",1
"Hao_Zhuang","Rameez_Rahman",1
"Hao_Zhuang","Xia_Hu",1
"Hao_Zhuang","Tian_Guo_0002",1
"Hao_Zhuang","Pan_Hui",1
"Hao_Zhuang","Karl_Aberer",1
"Rameez_Rahman","Xia_Hu",1
"Rameez_Rahman","Tian_Guo_0002",1
"Rameez_Rahman","Pan_Hui",1
"Rameez_Rahman","Karl_Aberer",1
"Xia_Hu","Tian_Guo_0002",1
"Xia_Hu","Pan_Hui",1
"Xia_Hu","Karl_Aberer",1
"Tian_Guo_0002","Pan_Hui",1
"Tian_Guo_0002","Karl_Aberer",1
"Pan_Hui","Karl_Aberer",1
"Namyong_Park","Byungsoo_Jeon",1
"Namyong_Park","Jungwoo_Lee",1
"Namyong_Park","U_Kang",1
"Byungsoo_Jeon","Jungwoo_Lee",1
"Byungsoo_Jeon","U_Kang",1
"Jungwoo_Lee","U_Kang",1
"Miao_Li","Lisi_Chen",1
"Miao_Li","Gao_Cong",1
"Miao_Li","Yu_Gu_0002",1
"Miao_Li","Ge_Yu_0001",1
"Lisi_Chen","Gao_Cong",1
"Lisi_Chen","Yu_Gu_0002",1
"Lisi_Chen","Ge_Yu_0001",1
"Gao_Cong","Yu_Gu_0002",1
"Gao_Cong","Ge_Yu_0001",1
"Yu_Gu_0002","Ge_Yu_0001",1
"Guido_Zuccon","João_R._M._Palotti",1
"Guido_Zuccon","Allan_Hanbury",2
"Jie_Tang_0001","Keke_Cai",1
"Jie_Tang_0001","Zhong_Su",1
"Jie_Tang_0001","Hanghang_Tong",2
"Jie_Tang_0001","Michalis_Vazirgiannis",1
"Jie_Tang_0001","Yang_Yang_0009",1
"Keke_Cai","Zhong_Su",1
"Keke_Cai","Hanghang_Tong",1
"Keke_Cai","Michalis_Vazirgiannis",1
"Keke_Cai","Yang_Yang_0009",1
"Zhong_Su","Hanghang_Tong",1
"Zhong_Su","Michalis_Vazirgiannis",1
"Zhong_Su","Yang_Yang_0009",1
"Hanghang_Tong","Michalis_Vazirgiannis",1
"Hanghang_Tong","Yang_Yang_0009",1
"Michalis_Vazirgiannis","Yang_Yang_0009",1
"Rami_Suleiman_Alkhawaldeh","Joemon_M._Jose",1
"Rami_Suleiman_Alkhawaldeh","Deepak_P_0001",1
"Joemon_M._Jose","Deepak_P_0001",1
"Jaspreet_Singh","Johannes_Hoffart",1
"Jaspreet_Singh","Avishek_Anand",1
"Johannes_Hoffart","Avishek_Anand",1
"Hua_Wei_0001","Yuandong_Wang",1
"Hua_Wei_0001","Tianyu_Wo",1
"Hua_Wei_0001","Yaxiao_Liu",1
"Hua_Wei_0001","Jie_Xu_0007",1
"Yuandong_Wang","Tianyu_Wo",1
"Yuandong_Wang","Yaxiao_Liu",1
"Yuandong_Wang","Jie_Xu_0007",1
"Tianyu_Wo","Yaxiao_Liu",1
"Tianyu_Wo","Jie_Xu_0007",1
"Yaxiao_Liu","Jie_Xu_0007",1
"Stephan_Seufert","Klaus_Berberich",1
"Stephan_Seufert","Srikanta_J._Bedathur",1
"Stephan_Seufert","Sarath_Kumar_Kondreddi",1
"Stephan_Seufert","Patrick_Ernst",1
"Stephan_Seufert","Gerhard_Weikum",1
"Klaus_Berberich","Srikanta_J._Bedathur",1
"Klaus_Berberich","Sarath_Kumar_Kondreddi",1
"Klaus_Berberich","Patrick_Ernst",1
"Klaus_Berberich","Gerhard_Weikum",1
"Srikanta_J._Bedathur","Sarath_Kumar_Kondreddi",1
"Srikanta_J._Bedathur","Patrick_Ernst",1
"Srikanta_J._Bedathur","Gerhard_Weikum",1
"Sarath_Kumar_Kondreddi","Patrick_Ernst",1
"Sarath_Kumar_Kondreddi","Gerhard_Weikum",1
"Patrick_Ernst","Gerhard_Weikum",1
"Shivakant_Mishra","Qin_Lv",1
"Shivakant_Mishra","Richard_Han",1
"Shivakant_Mishra","Jeremy_Blackburn",1
"Qin_Lv","Richard_Han",1
"Qin_Lv","Jeremy_Blackburn",1
"Richard_Han","Jeremy_Blackburn",1
"Ramakrishna_B._Bairi","Raghavendra_Udupa",1
"Ramakrishna_B._Bairi","Ganesh_Ramakrishnan",2
"Raghavendra_Udupa","Ganesh_Ramakrishnan",1
"Raíza_Hanada","Maria_da_Graça_Campos_Pimentel",1
"Raíza_Hanada","Marco_Cristo",1
"Raíza_Hanada","Fernando_Anglada_Lores",1
"Maria_da_Graça_Campos_Pimentel","Marco_Cristo",1
"Maria_da_Graça_Campos_Pimentel","Fernando_Anglada_Lores",1
"Marco_Cristo","Fernando_Anglada_Lores",1
"Kewei_Cheng","Jundong_Li",1
"Kewei_Cheng","Huan_Liu_0001",1
"Jundong_Li","Huan_Liu_0001",1
"Jinfeng_Rao","Hua_He",1
"Jinfeng_Rao","Jimmy_J._Lin",1
"Hua_He","Jimmy_J._Lin",1
"Yunlong_He","Jiliang_Tang",1
"Yunlong_He","Hua_Ouyang",1
"Yunlong_He","Changsung_Kang",1
"Yunlong_He","Dawei_Yin",1
"Yunlong_He","Yi_Chang_0001",2
"Jiliang_Tang","Hua_Ouyang",2
"Jiliang_Tang","Changsung_Kang",2
"Jiliang_Tang","Yi_Chang_0001",3
"Hua_Ouyang","Changsung_Kang",2
"Hua_Ouyang","Yi_Chang_0001",2
"Changsung_Kang","Yi_Chang_0001",2
"Dawei_Yin","Yi_Chang_0001",3
"Han-Ching_Ou","Chung-Kuang_Chou",1
"Han-Ching_Ou","Ming-Syan_Chen",1
"Chung-Kuang_Chou","Ming-Syan_Chen",1
"Hamed_R._Bonab","Fazli_Can",1
"Swapnil_Mishra","Marian-Andrei_Rizoiu",1
"Swapnil_Mishra","Lexing_Xie",1
"Marian-Andrei_Rizoiu","Lexing_Xie",1
"Tarique_Siddiqui","Xiang_Ren_0001",1
"Tarique_Siddiqui","Aditya_G._Parameswaran",1
"Tarique_Siddiqui","Jiawei_Han_0001",1
"Xiang_Ren_0001","Aditya_G._Parameswaran",1
"Xiang_Ren_0001","Jiawei_Han_0001",3
"Aditya_G._Parameswaran","Jiawei_Han_0001",1
"Tuan-Anh_Hoang","Ee-Peng_Lim",1
"Xidao_Wen","Yu-Ru_Lin",1
"Xidao_Wen","Konstantinos_Pelechrinis",1
"Yu-Ru_Lin","Konstantinos_Pelechrinis",2
"Cheng_Li_0012","Paul_Resnick",1
"Cheng_Li_0012","Qiaozhu_Mei",1
"Paul_Resnick","Qiaozhu_Mei",1
"Anastasia_Giachanou","Ida_Mele",1
"Anastasia_Giachanou","Fabio_Crestani",1
"Ida_Mele","Fabio_Crestani",1
"Daniel_Xavier_de_Sousa","Sérgio_Daniel_Canuto",1
"Daniel_Xavier_de_Sousa","Thierson_Couto_Rosa",1
"Daniel_Xavier_de_Sousa","Wellington_Santos_Martins",1
"Daniel_Xavier_de_Sousa","Marcos_André_Gonçalves",1
"Sérgio_Daniel_Canuto","Thierson_Couto_Rosa",1
"Sérgio_Daniel_Canuto","Wellington_Santos_Martins",1
"Sérgio_Daniel_Canuto","Marcos_André_Gonçalves",1
"Thierson_Couto_Rosa","Wellington_Santos_Martins",1
"Thierson_Couto_Rosa","Marcos_André_Gonçalves",1
"Wellington_Santos_Martins","Marcos_André_Gonçalves",1
"Shubhra_Kanti_Karmaker_Santu","Parikshit_Sondhi",1
"Shubhra_Kanti_Karmaker_Santu","ChengXiang_Zhai",1
"Parikshit_Sondhi","ChengXiang_Zhai",1
"Jiaxin_Jiang","Peipei_Yi",1
"Jiaxin_Jiang","Byron_Choi",1
"Jiaxin_Jiang","Zhiwei_Zhang",1
"Jiaxin_Jiang","Xiaohui_Yu_0001",1
"Peipei_Yi","Byron_Choi",1
"Peipei_Yi","Zhiwei_Zhang",1
"Peipei_Yi","Xiaohui_Yu_0001",1
"Byron_Choi","Zhiwei_Zhang",1
"Byron_Choi","Xiaohui_Yu_0001",1
"Zhiwei_Zhang","Xiaohui_Yu_0001",1
"Jinjin_Guo","Zhiguo_Gong",1
"Adam_Jatowt","Daisuke_Kawai",1
"Adam_Jatowt","Katsumi_Tanaka",3
"Daisuke_Kawai","Katsumi_Tanaka",1
"Or_Levi","Fiana_Raiber",1
"Or_Levi","Oren_Kurland",1
"Or_Levi","Ido_Guy",1
"Fiana_Raiber","Oren_Kurland",1
"Fiana_Raiber","Ido_Guy",1
"Oren_Kurland","Ido_Guy",1
"Fajie_Yuan","Guibing_Guo",1
"Fajie_Yuan","Joemon_M._Jose",1
"Fajie_Yuan","Long_Chen_0008",1
"Fajie_Yuan","Haitao_Yu_0003",1
"Fajie_Yuan","Weinan_Zhang_0001",1
"Guibing_Guo","Joemon_M._Jose",1
"Guibing_Guo","Long_Chen_0008",1
"Guibing_Guo","Haitao_Yu_0003",1
"Guibing_Guo","Weinan_Zhang_0001",1
"Joemon_M._Jose","Long_Chen_0008",1
"Joemon_M._Jose","Haitao_Yu_0003",1
"Joemon_M._Jose","Weinan_Zhang_0001",1
"Long_Chen_0008","Haitao_Yu_0003",1
"Long_Chen_0008","Weinan_Zhang_0001",1
"Haitao_Yu_0003","Weinan_Zhang_0001",1
"Joseph_St._Amand","Jun_Huan",1
"Ramakrishna_B._Bairi","Mark_James_Carman",1
"Mark_James_Carman","Ganesh_Ramakrishnan",1
"Zhipeng_Huang_0001","Bogdan_Cautis",1
"Zhipeng_Huang_0001","Reynold_Cheng",2
"Zhipeng_Huang_0001","Yudian_Zheng",3
"Bogdan_Cautis","Reynold_Cheng",1
"Bogdan_Cautis","Yudian_Zheng",1
"Wendi_Ji","Xiaoling_Wang",1
"Wendi_Ji","Dell_Zhang",1
"Xiaoling_Wang","Dell_Zhang",1
"Xuyun_Zhang","Christopher_Leckie",1
"Xuyun_Zhang","Wanchun_Dou",1
"Xuyun_Zhang","Jinjun_Chen",1
"Xuyun_Zhang","Kotagiri_Ramamohanarao",1
"Xuyun_Zhang","Zoran_Salcic",1
"Christopher_Leckie","Wanchun_Dou",1
"Christopher_Leckie","Jinjun_Chen",1
"Christopher_Leckie","Kotagiri_Ramamohanarao",1
"Christopher_Leckie","Zoran_Salcic",1
"Wanchun_Dou","Jinjun_Chen",1
"Wanchun_Dou","Kotagiri_Ramamohanarao",1
"Wanchun_Dou","Zoran_Salcic",1
"Jinjun_Chen","Kotagiri_Ramamohanarao",1
"Jinjun_Chen","Zoran_Salcic",1
"Kotagiri_Ramamohanarao","Zoran_Salcic",1
"Daichi_Imamori","Keishi_Tajima",1
"Guangyuan_Piao","John_G._Breslin",1
"Tarique_Anwar","Hai_Le_Vu",1
"Chengfei_Liu","Hai_Le_Vu",1
"Hai_Le_Vu","Md._Saiful_Islam_0003",1
"Tao_Li_0001","Wubai_Zhou",1
"Tao_Li_0001","Chunqiu_Zeng",3
"Tao_Li_0001","Qing_Wang_0016",3
"Tao_Li_0001","Qifeng_Zhou",1
"Tao_Li_0001","Dingding_Wang_0001",1
"Tao_Li_0001","Jia_Xu_0003",1
"Tao_Li_0001","Yue_Huang",1
"Tao_Li_0001","Wentao_Wang_0006",2
"Tao_Li_0001","Minjing_Zhang",1
"Tao_Li_0001","Steven_Luis",1
"Tao_Li_0001","Shu-Ching_Chen",1
"Tao_Li_0001","Naphtali_Rishe",1
"Wubai_Zhou","Chunqiu_Zeng",1
"Wubai_Zhou","Qing_Wang_0016",1
"Wubai_Zhou","Qifeng_Zhou",1
"Wubai_Zhou","Dingding_Wang_0001",1
"Wubai_Zhou","Jia_Xu_0003",1
"Wubai_Zhou","Yue_Huang",1
"Wubai_Zhou","Wentao_Wang_0006",1
"Wubai_Zhou","Minjing_Zhang",1
"Wubai_Zhou","Steven_Luis",1
"Wubai_Zhou","Shu-Ching_Chen",1
"Wubai_Zhou","Naphtali_Rishe",1
"Chunqiu_Zeng","Qing_Wang_0016",3
"Chunqiu_Zeng","Qifeng_Zhou",1
"Chunqiu_Zeng","Dingding_Wang_0001",1
"Chunqiu_Zeng","Jia_Xu_0003",1
"Chunqiu_Zeng","Yue_Huang",1
"Chunqiu_Zeng","Wentao_Wang_0006",2
"Chunqiu_Zeng","Minjing_Zhang",1
"Chunqiu_Zeng","Steven_Luis",1
"Chunqiu_Zeng","Shu-Ching_Chen",1
"Chunqiu_Zeng","Naphtali_Rishe",1
"Qing_Wang_0016","Qifeng_Zhou",1
"Qing_Wang_0016","Dingding_Wang_0001",1
"Qing_Wang_0016","Jia_Xu_0003",1
"Qing_Wang_0016","Yue_Huang",1
"Qing_Wang_0016","Wentao_Wang_0006",2
"Qing_Wang_0016","Minjing_Zhang",1
"Qing_Wang_0016","Steven_Luis",1
"Qing_Wang_0016","Shu-Ching_Chen",1
"Qing_Wang_0016","Naphtali_Rishe",1
"Qifeng_Zhou","Dingding_Wang_0001",1
"Qifeng_Zhou","Jia_Xu_0003",1
"Qifeng_Zhou","Yue_Huang",1
"Qifeng_Zhou","Wentao_Wang_0006",1
"Qifeng_Zhou","Minjing_Zhang",1
"Qifeng_Zhou","Steven_Luis",1
"Qifeng_Zhou","Shu-Ching_Chen",1
"Qifeng_Zhou","Naphtali_Rishe",1
"Dingding_Wang_0001","Jia_Xu_0003",1
"Dingding_Wang_0001","Yue_Huang",1
"Dingding_Wang_0001","Wentao_Wang_0006",1
"Dingding_Wang_0001","Minjing_Zhang",1
"Dingding_Wang_0001","Steven_Luis",1
"Dingding_Wang_0001","Shu-Ching_Chen",1
"Dingding_Wang_0001","Naphtali_Rishe",1
"Jia_Xu_0003","Yue_Huang",1
"Jia_Xu_0003","Wentao_Wang_0006",1
"Jia_Xu_0003","Minjing_Zhang",1
"Jia_Xu_0003","Steven_Luis",1
"Jia_Xu_0003","Shu-Ching_Chen",1
"Jia_Xu_0003","Naphtali_Rishe",1
"Yue_Huang","Wentao_Wang_0006",1
"Yue_Huang","Minjing_Zhang",1
"Yue_Huang","Steven_Luis",1
"Yue_Huang","Shu-Ching_Chen",1
"Yue_Huang","Naphtali_Rishe",1
"Wentao_Wang_0006","Minjing_Zhang",1
"Wentao_Wang_0006","Steven_Luis",1
"Wentao_Wang_0006","Shu-Ching_Chen",1
"Wentao_Wang_0006","Naphtali_Rishe",1
"Minjing_Zhang","Steven_Luis",1
"Minjing_Zhang","Shu-Ching_Chen",1
"Minjing_Zhang","Naphtali_Rishe",1
"Steven_Luis","Shu-Ching_Chen",1
"Steven_Luis","Naphtali_Rishe",1
"Shu-Ching_Chen","Naphtali_Rishe",1
"Elad_Kravi","Ido_Guy",1
"Elad_Kravi","Avihai_Mejer",1
"Elad_Kravi","David_Carmel",1
"Elad_Kravi","Yoelle_Maarek",1
"Elad_Kravi","Dan_Pelleg",1
"Elad_Kravi","Gilad_Tsur",1
"Ido_Guy","Avihai_Mejer",1
"Ido_Guy","David_Carmel",1
"Ido_Guy","Yoelle_Maarek",1
"Ido_Guy","Dan_Pelleg",1
"Ido_Guy","Gilad_Tsur",1
"Avihai_Mejer","David_Carmel",1
"Avihai_Mejer","Yoelle_Maarek",1
"Avihai_Mejer","Dan_Pelleg",1
"Avihai_Mejer","Gilad_Tsur",1
"David_Carmel","Yoelle_Maarek",1
"David_Carmel","Dan_Pelleg",1
"Yoelle_Maarek","Dan_Pelleg",1
"Yoelle_Maarek","Gilad_Tsur",1
"Dan_Pelleg","Gilad_Tsur",1
"Xiaoting_Wang","Christopher_Leckie",1
"Xiaoting_Wang","Jeffrey_Chan",1
"Xiaoting_Wang","Kwan_Hui_Lim_0001",1
"Xiaoting_Wang","Tharshan_Vaithianathan",1
"Christopher_Leckie","Jeffrey_Chan",1
"Christopher_Leckie","Kwan_Hui_Lim_0001",1
"Christopher_Leckie","Tharshan_Vaithianathan",1
"Jeffrey_Chan","Kwan_Hui_Lim_0001",1
"Jeffrey_Chan","Tharshan_Vaithianathan",1
"Kwan_Hui_Lim_0001","Tharshan_Vaithianathan",1
"Jifan_Chen","Qi_Zhang_0001",1
"Jifan_Chen","Xuanjing_Huang",1
"Henning_Köhler","Sebastian_Link",1
"Huazheng_Wang","Qingyun_Wu",1
"Huazheng_Wang","Hongning_Wang",1
"Qingyun_Wu","Hongning_Wang",1
"Tianran_Hu","Ruihua_Song",1
"Tianran_Hu","Yingzi_Wang",1
"Tianran_Hu","Xing_Xie_0001",1
"Tianran_Hu","Jiebo_Luo",5
"Ruihua_Song","Yingzi_Wang",1
"Ruihua_Song","Xing_Xie_0001",1
"Ruihua_Song","Jiebo_Luo",1
"Yingzi_Wang","Xing_Xie_0001",2
"Yingzi_Wang","Jiebo_Luo",1
"Xing_Xie_0001","Jiebo_Luo",1
"Sheng_Li_0001","Yaliang_Li",1
"Yaliang_Li","Yun_Fu_0001",1
"Darshan_M._Shankaralingappa","Gianmarco_De_Francisci_Morales",1
"Darshan_M._Shankaralingappa","Aristides_Gionis",1
"Gianmarco_De_Francisci_Morales","Aristides_Gionis",1
"Nicolas_Hanusse","Patrick_Kamnang_Wanko",1
"Nicolas_Hanusse","Sofian_Maabout",1
"Patrick_Kamnang_Wanko","Sofian_Maabout",1
"Ting-Kun_Yan","Xin-Shun_Xu",1
"Ting-Kun_Yan","Shanqing_Guo",1
"Ting-Kun_Yan","Zi_Huang",1
"Ting-Kun_Yan","Xiaolin_Wang_0003",1
"Xin-Shun_Xu","Shanqing_Guo",1
"Xin-Shun_Xu","Zi_Huang",1
"Xin-Shun_Xu","Xiaolin_Wang_0003",1
"Shanqing_Guo","Zi_Huang",1
"Shanqing_Guo","Xiaolin_Wang_0003",1
"Zi_Huang","Xiaolin_Wang_0003",1
"Arunav_Mishra","Klaus_Berberich",1
"Hong_Su","Mohamed_Zaït",1
"Hong_Su","Vladimir_Barrière",1
"Hong_Su","Joseph_Torres",1
"Hong_Su","Andre_Cavalheiro_Menck",1
"Mohamed_Zaït","Vladimir_Barrière",1
"Mohamed_Zaït","Joseph_Torres",1
"Mohamed_Zaït","Andre_Cavalheiro_Menck",1
"Vladimir_Barrière","Joseph_Torres",1
"Vladimir_Barrière","Andre_Cavalheiro_Menck",1
"Joseph_Torres","Andre_Cavalheiro_Menck",1
"Chonggang_Song","Wynne_Hsu",1
"Chonggang_Song","Mong-Li_Lee",1
"Wynne_Hsu","Mong-Li_Lee",1
"Fusang_Zhang","Beihong_Jin",1
"Fusang_Zhang","Tingjian_Ge",1
"Fusang_Zhang","Qiang_Ji",1
"Fusang_Zhang","Yanling_Cui",1
"Beihong_Jin","Tingjian_Ge",1
"Beihong_Jin","Qiang_Ji",1
"Beihong_Jin","Yanling_Cui",1
"Tingjian_Ge","Qiang_Ji",1
"Tingjian_Ge","Yanling_Cui",1
"Qiang_Ji","Yanling_Cui",1
"Hossein_Soleimani","David_J._Miller_0001",1
"Dawei_Chen","Cheng_Soon_Ong",1
"Dawei_Chen","Lexing_Xie",1
"Dwaipayan_Roy","Debasis_Ganguly",1
"Dwaipayan_Roy","Mandar_Mitra",1
"Dwaipayan_Roy","Gareth_J._F._Jones",1
"Debasis_Ganguly","Mandar_Mitra",1
"Debasis_Ganguly","Gareth_J._F._Jones",1
"Mandar_Mitra","Gareth_J._F._Jones",1
"Sattar_Ameri","Mahtab_Jahanbani_Fard",1
"Sattar_Ameri","Ratna_Babu_Chinnam",1
"Sattar_Ameri","Chandan_K._Reddy",1
"Mahtab_Jahanbani_Fard","Ratna_Babu_Chinnam",1
"Mahtab_Jahanbani_Fard","Chandan_K._Reddy",1
"Ratna_Babu_Chinnam","Chandan_K._Reddy",1
"Vincent_Wenchen_Zheng","Kevin_Chen-Chuan_Chang",1
"Xiaoli_Li_0013","Jun_Huan",1
"Baichuan_Zhang","Murat_Dundar",1
"Baichuan_Zhang","Mohammad_Al_Hasan",1
"Murat_Dundar","Mohammad_Al_Hasan",1
"Saeid_Balaneshinkordan","Alexander_Kotov",1
"Ping_Wang","Karthik_K._Padthe",1
"Ping_Wang","Bhanukiran_Vinzamuri",1
"Ping_Wang","Chandan_K._Reddy",1
"Karthik_K._Padthe","Bhanukiran_Vinzamuri",1
"Karthik_K._Padthe","Chandan_K._Reddy",1
"Bhanukiran_Vinzamuri","Chandan_K._Reddy",1
"Chi-Chun_Lin","Kun-Ta_Chuang",1
"Chi-Chun_Lin","Wush_Chi-Hsuan_Wu",1
"Chi-Chun_Lin","Ming-Syan_Chen",1
"Kun-Ta_Chuang","Wush_Chi-Hsuan_Wu",1
"Kun-Ta_Chuang","Ming-Syan_Chen",1
"Wush_Chi-Hsuan_Wu","Ming-Syan_Chen",1
"Laure_Soulier","Lynda_Tamine",1
"Laure_Soulier","Gia-Hung_Nguyen",1
"Lynda_Tamine","Gia-Hung_Nguyen",1
"Xiaomo_Liu","Merine_Thomas",1
"Xiaomo_Liu","Kajsa_Anderson",1
"Xiaomo_Liu","Russ_Kociuba",1
"Xiaomo_Liu","Mark_Vedder",1
"Xiaomo_Liu","Steven_Pomerville",1
"Xiaomo_Liu","Ramdev_Wudali",1
"Xiaomo_Liu","Robert_Martin",1
"Xiaomo_Liu","John_Duprey",1
"Xiaomo_Liu","Arun_Vachher",1
"Xiaomo_Liu","William_Keenan",1
"Xiaomo_Liu","Sameena_Shah",5
"Quanzhi_Li","Merine_Thomas",1
"Quanzhi_Li","Kajsa_Anderson",1
"Quanzhi_Li","Russ_Kociuba",1
"Quanzhi_Li","Mark_Vedder",1
"Quanzhi_Li","Steven_Pomerville",1
"Quanzhi_Li","Ramdev_Wudali",1
"Quanzhi_Li","Robert_Martin",1
"Quanzhi_Li","John_Duprey",1
"Quanzhi_Li","Arun_Vachher",1
"Quanzhi_Li","William_Keenan",1
"Armineh_Nourbakhsh","Merine_Thomas",1
"Armineh_Nourbakhsh","Kajsa_Anderson",1
"Armineh_Nourbakhsh","Russ_Kociuba",1
"Armineh_Nourbakhsh","Mark_Vedder",1
"Armineh_Nourbakhsh","Steven_Pomerville",1
"Armineh_Nourbakhsh","Ramdev_Wudali",1
"Armineh_Nourbakhsh","Robert_Martin",1
"Armineh_Nourbakhsh","John_Duprey",1
"Armineh_Nourbakhsh","Arun_Vachher",1
"Armineh_Nourbakhsh","William_Keenan",1
"Armineh_Nourbakhsh","Sameena_Shah",5
"Rui_Fang","Merine_Thomas",1
"Rui_Fang","Kajsa_Anderson",1
"Rui_Fang","Russ_Kociuba",1
"Rui_Fang","Mark_Vedder",1
"Rui_Fang","Steven_Pomerville",1
"Rui_Fang","Ramdev_Wudali",1
"Rui_Fang","Robert_Martin",1
"Rui_Fang","John_Duprey",1
"Rui_Fang","Arun_Vachher",1
"Rui_Fang","William_Keenan",1
"Rui_Fang","Sameena_Shah",6
"Merine_Thomas","Kajsa_Anderson",1
"Merine_Thomas","Russ_Kociuba",1
"Merine_Thomas","Mark_Vedder",1
"Merine_Thomas","Steven_Pomerville",1
"Merine_Thomas","Ramdev_Wudali",1
"Merine_Thomas","Robert_Martin",1
"Merine_Thomas","John_Duprey",1
"Merine_Thomas","Arun_Vachher",1
"Merine_Thomas","William_Keenan",1
"Merine_Thomas","Sameena_Shah",1
"Kajsa_Anderson","Russ_Kociuba",1
"Kajsa_Anderson","Mark_Vedder",1
"Kajsa_Anderson","Steven_Pomerville",1
"Kajsa_Anderson","Ramdev_Wudali",1
"Kajsa_Anderson","Robert_Martin",1
"Kajsa_Anderson","John_Duprey",1
"Kajsa_Anderson","Arun_Vachher",1
"Kajsa_Anderson","William_Keenan",1
"Kajsa_Anderson","Sameena_Shah",1
"Russ_Kociuba","Mark_Vedder",1
"Russ_Kociuba","Steven_Pomerville",1
"Russ_Kociuba","Ramdev_Wudali",1
"Russ_Kociuba","Robert_Martin",1
"Russ_Kociuba","John_Duprey",1
"Russ_Kociuba","Arun_Vachher",1
"Russ_Kociuba","William_Keenan",1
"Russ_Kociuba","Sameena_Shah",1
"Mark_Vedder","Steven_Pomerville",1
"Mark_Vedder","Ramdev_Wudali",1
"Mark_Vedder","Robert_Martin",1
"Mark_Vedder","John_Duprey",1
"Mark_Vedder","Arun_Vachher",1
"Mark_Vedder","William_Keenan",1
"Mark_Vedder","Sameena_Shah",1
"Steven_Pomerville","Ramdev_Wudali",1
"Steven_Pomerville","Robert_Martin",1
"Steven_Pomerville","John_Duprey",1
"Steven_Pomerville","Arun_Vachher",1
"Steven_Pomerville","William_Keenan",1
"Steven_Pomerville","Sameena_Shah",1
"Ramdev_Wudali","Robert_Martin",1
"Ramdev_Wudali","John_Duprey",1
"Ramdev_Wudali","Arun_Vachher",1
"Ramdev_Wudali","William_Keenan",1
"Ramdev_Wudali","Sameena_Shah",1
"Robert_Martin","John_Duprey",1
"Robert_Martin","Arun_Vachher",1
"Robert_Martin","William_Keenan",1
"Robert_Martin","Sameena_Shah",1
"John_Duprey","Arun_Vachher",1
"John_Duprey","William_Keenan",1
"John_Duprey","Sameena_Shah",1
"Arun_Vachher","William_Keenan",1
"Arun_Vachher","Sameena_Shah",1
"William_Keenan","Sameena_Shah",1
"Saurav_Ghosh","Prithwish_Chakraborty",1
"Saurav_Ghosh","Emily_Cohn",1
"Saurav_Ghosh","John_S._Brownstein",1
"Saurav_Ghosh","Naren_Ramakrishnan",1
"Prithwish_Chakraborty","Emily_Cohn",1
"Prithwish_Chakraborty","John_S._Brownstein",1
"Prithwish_Chakraborty","Naren_Ramakrishnan",1
"Emily_Cohn","John_S._Brownstein",1
"Emily_Cohn","Naren_Ramakrishnan",1
"John_S._Brownstein","Naren_Ramakrishnan",1
"Ruochen_Xu","Yiming_Yang",1
"Ruochen_Xu","Hanxiao_Liu",1
"Ruochen_Xu","Andrew_Hsi",1
"Yiming_Yang","Hanxiao_Liu",1
"Yiming_Yang","Andrew_Hsi",1
"Hanxiao_Liu","Andrew_Hsi",1
