"from","to","weight"
"L._Elisa_Celis","Patrick_Thiran",1
"Long_Chen_0008","Joemon_M._Jose",1
"Long_Chen_0008","Haitao_Yu_0003",1
"Long_Chen_0008","Fajie_Yuan",1
"Joemon_M._Jose","Haitao_Yu_0003",1
"Joemon_M._Jose","Fajie_Yuan",1
"Haitao_Yu_0003","Fajie_Yuan",1
"Ferda_Ofli","Yusuf_Aytar",2
"Ferda_Ofli","Ingmar_Weber",2
"Ferda_Ofli","Raggi_al_Hammouri",1
"Ferda_Ofli","Antonio_Torralba_0001",2
"Yusuf_Aytar","Ingmar_Weber",2
"Yusuf_Aytar","Raggi_al_Hammouri",1
"Yusuf_Aytar","Antonio_Torralba_0001",2
"Ingmar_Weber","Raggi_al_Hammouri",1
"Ingmar_Weber","Antonio_Torralba_0001",2
"Raggi_al_Hammouri","Antonio_Torralba_0001",1
"Denis_Lukovnikov","Asja_Fischer",1
"Denis_Lukovnikov","Jens_Lehmann_0001",1
"Denis_Lukovnikov","Sören_Auer",1
"Asja_Fischer","Jens_Lehmann_0001",1
"Asja_Fischer","Sören_Auer",1
"Jens_Lehmann_0001","Sören_Auer",1
"Ajaya_Neupane","Nitesh_Saxena",1
"Ajaya_Neupane","Leanne_M._Hirshfield",1
"Nitesh_Saxena","Leanne_M._Hirshfield",1
"Chao_Zhang_0014","Haoruo_Peng",1
"Chao_Zhang_0014","Yu_Zheng_0004",1
"Chao_Zhang_0014","Shaowen_Wang",1
"Keyang_Zhang","Haoruo_Peng",1
"Keyang_Zhang","Yu_Zheng_0004",1
"Keyang_Zhang","Shaowen_Wang",1
"Quan_Yuan_0001","Haoruo_Peng",1
"Quan_Yuan_0001","Yu_Zheng_0004",1
"Quan_Yuan_0001","Shaowen_Wang",1
"Haoruo_Peng","Yu_Zheng_0004",1
"Haoruo_Peng","Tim_Hanratty",1
"Haoruo_Peng","Shaowen_Wang",1
"Haoruo_Peng","Jiawei_Han_0001",1
"Yu_Zheng_0004","Tim_Hanratty",1
"Yu_Zheng_0004","Shaowen_Wang",1
"Yu_Zheng_0004","Jiawei_Han_0001",1
"Tim_Hanratty","Shaowen_Wang",1
"Shaowen_Wang","Jiawei_Han_0001",1
"Chenyan_Xiong","Russell_Power",1
"Russell_Power","Jamie_Callan",1
"Yilin_Wang","Jiliang_Tang",2
"Yilin_Wang","Jundong_Li",1
"Yilin_Wang","Baoxin_Li",1
"Yilin_Wang","Yali_Wan",1
"Yilin_Wang","Clayton_Mellina",1
"Yilin_Wang","Neil_O'Hare",1
"Yilin_Wang","Yi_Chang_0001",1
"Jiliang_Tang","Baoxin_Li",1
"Jiliang_Tang","Yali_Wan",1
"Jiliang_Tang","Clayton_Mellina",1
"Jiliang_Tang","Neil_O'Hare",1
"Jundong_Li","Baoxin_Li",1
"Jundong_Li","Yali_Wan",1
"Jundong_Li","Clayton_Mellina",1
"Jundong_Li","Neil_O'Hare",1
"Baoxin_Li","Yali_Wan",1
"Baoxin_Li","Clayton_Mellina",1
"Baoxin_Li","Neil_O'Hare",1
"Baoxin_Li","Yi_Chang_0001",1
"Yali_Wan","Clayton_Mellina",1
"Yali_Wan","Neil_O'Hare",1
"Yali_Wan","Yi_Chang_0001",1
"Clayton_Mellina","Neil_O'Hare",1
"Clayton_Mellina","Yi_Chang_0001",1
"Neil_O'Hare","Yi_Chang_0001",1
"Christopher_A._Wilkens","Ruggiero_Cavallo",2
"Christopher_A._Wilkens","Rad_Niazadeh",1
"Ruggiero_Cavallo","Rad_Niazadeh",1
"Chanyoung_Park","Dong_Hyun_Kim",1
"Chanyoung_Park","Jinoh_Oh",1
"Chanyoung_Park","Hwanjo_Yu",1
"Dong_Hyun_Kim","Jinoh_Oh",1
"Dong_Hyun_Kim","Hwanjo_Yu",1
"Jinoh_Oh","Hwanjo_Yu",1
"Jan_Deriu","Aurélien_Lucchi",1
"Jan_Deriu","Valeria_De_Luca",1
"Jan_Deriu","Aliaksei_Severyn",1
"Jan_Deriu","Simon_Müller",1
"Jan_Deriu","Mark_Cieliebak",1
"Jan_Deriu","Thomas_Hofmann",1
"Jan_Deriu","Martin_Jaggi",1
"Aurélien_Lucchi","Valeria_De_Luca",1
"Aurélien_Lucchi","Aliaksei_Severyn",1
"Aurélien_Lucchi","Simon_Müller",1
"Aurélien_Lucchi","Mark_Cieliebak",1
"Aurélien_Lucchi","Thomas_Hofmann",1
"Aurélien_Lucchi","Martin_Jaggi",1
"Valeria_De_Luca","Aliaksei_Severyn",1
"Valeria_De_Luca","Simon_Müller",1
"Valeria_De_Luca","Mark_Cieliebak",1
"Valeria_De_Luca","Thomas_Hofmann",1
"Valeria_De_Luca","Martin_Jaggi",1
"Aliaksei_Severyn","Simon_Müller",1
"Aliaksei_Severyn","Mark_Cieliebak",1
"Aliaksei_Severyn","Thomas_Hofmann",1
"Aliaksei_Severyn","Martin_Jaggi",1
"Simon_Müller","Mark_Cieliebak",1
"Simon_Müller","Thomas_Hofmann",1
"Simon_Müller","Martin_Jaggi",1
"Mark_Cieliebak","Thomas_Hofmann",1
"Mark_Cieliebak","Martin_Jaggi",1
"Thomas_Hofmann","Martin_Jaggi",1
"Nate_Veldt","Anthony_Ian_Wirth",1
"Nate_Veldt","David_F._Gleich",1
"Anthony_Ian_Wirth","David_F._Gleich",1
"Jiani_Zhang_0001","Xingjian_Shi",1
"Jiani_Zhang_0001","Dit-Yan_Yeung",1
"Xingjian_Shi","Irwin_King",1
"Xingjian_Shi","Dit-Yan_Yeung",1
"Irwin_King","Dit-Yan_Yeung",1
"Rebecca_S._Portnoff","Sadia_Afroz",2
"Rebecca_S._Portnoff","Greg_Durrett",1
"Rebecca_S._Portnoff","Jonathan_K._Kummerfeld",1
"Rebecca_S._Portnoff","Taylor_Berg-Kirkpatrick",1
"Rebecca_S._Portnoff","Damon_McCoy",2
"Rebecca_S._Portnoff","Kirill_Levchenko",1
"Rebecca_S._Portnoff","Vern_Paxson",1
"Sadia_Afroz","Greg_Durrett",1
"Sadia_Afroz","Jonathan_K._Kummerfeld",1
"Sadia_Afroz","Taylor_Berg-Kirkpatrick",1
"Sadia_Afroz","Damon_McCoy",2
"Sadia_Afroz","Kirill_Levchenko",1
"Sadia_Afroz","Vern_Paxson",1
"Greg_Durrett","Jonathan_K._Kummerfeld",1
"Greg_Durrett","Taylor_Berg-Kirkpatrick",1
"Greg_Durrett","Damon_McCoy",1
"Greg_Durrett","Kirill_Levchenko",1
"Greg_Durrett","Vern_Paxson",1
"Jonathan_K._Kummerfeld","Taylor_Berg-Kirkpatrick",1
"Jonathan_K._Kummerfeld","Damon_McCoy",1
"Jonathan_K._Kummerfeld","Kirill_Levchenko",1
"Jonathan_K._Kummerfeld","Vern_Paxson",1
"Taylor_Berg-Kirkpatrick","Damon_McCoy",1
"Taylor_Berg-Kirkpatrick","Kirill_Levchenko",1
"Taylor_Berg-Kirkpatrick","Vern_Paxson",1
"Damon_McCoy","Kirill_Levchenko",1
"Damon_McCoy","Vern_Paxson",1
"Kirill_Levchenko","Vern_Paxson",1
"Xiangnan_He_0001","Lizi_Liao",1
"Xiangnan_He_0001","Hanwang_Zhang",1
"Xiangnan_He_0001","Liqiang_Nie",1
"Xiangnan_He_0001","Xia_Hu",1
"Xiangnan_He_0001","Tat-Seng_Chua",1
"Lizi_Liao","Hanwang_Zhang",1
"Lizi_Liao","Liqiang_Nie",1
"Lizi_Liao","Xia_Hu",1
"Lizi_Liao","Tat-Seng_Chua",1
"Hanwang_Zhang","Liqiang_Nie",1
"Hanwang_Zhang","Xia_Hu",1
"Hanwang_Zhang","Tat-Seng_Chua",1
"Liqiang_Nie","Xia_Hu",1
"Liqiang_Nie","Tat-Seng_Chua",1
"Xia_Hu","Tat-Seng_Chua",1
"Ido_Guy","Avihai_Mejer",1
"Ido_Guy","Alexander_Nus",1
"Ido_Guy","Fiana_Raiber",1
"Avihai_Mejer","Alexander_Nus",1
"Avihai_Mejer","Fiana_Raiber",1
"Alexander_Nus","Fiana_Raiber",1
"Milijana_Surbatovich","Jassim_Aljuraidan",1
"Milijana_Surbatovich","Lujo_Bauer",1
"Milijana_Surbatovich","Anupam_Das_0001",1
"Milijana_Surbatovich","Limin_Jia_0001",1
"Jassim_Aljuraidan","Lujo_Bauer",1
"Jassim_Aljuraidan","Anupam_Das_0001",1
"Jassim_Aljuraidan","Limin_Jia_0001",1
"Lujo_Bauer","Anupam_Das_0001",1
"Lujo_Bauer","Limin_Jia_0001",1
"Anupam_Das_0001","Limin_Jia_0001",1
"Rahmtin_Rotabi","Krishna_Kamath",1
"Rahmtin_Rotabi","Aneesh_Sharma",1
"Krishna_Kamath","Jon_M._Kleinberg",1
"Krishna_Kamath","Aneesh_Sharma",1
"Jon_M._Kleinberg","Aneesh_Sharma",1
"Xinsheng_Li","K._Selçuk_Candan",1
"Xinsheng_Li","Maria_Luisa_Sapino",1
"K._Selçuk_Candan","Maria_Luisa_Sapino",1
"Lin_Gong","Benjamin_Haines",1
"Lin_Gong","Hongning_Wang",1
"Benjamin_Haines","Hongning_Wang",1
"Cheng_Li_0012","Jiaqi_Ma_0001",1
"Cheng_Li_0012","Xiaoxiao_Guo",1
"Cheng_Li_0012","Qiaozhu_Mei",1
"Jiaqi_Ma_0001","Xiaoxiao_Guo",1
"Jiaqi_Ma_0001","Qiaozhu_Mei",1
"Xiaoxiao_Guo","Qiaozhu_Mei",1
"George_Berry","Sean_J._Taylor",1
"Sungchul_Kim","Nikhil_Kini",1
"Sungchul_Kim","Jay_Pujara",1
"Sungchul_Kim","Eunyee_Koh",1
"Sungchul_Kim","Lise_Getoor",1
"Nikhil_Kini","Jay_Pujara",1
"Nikhil_Kini","Eunyee_Koh",1
"Nikhil_Kini","Lise_Getoor",1
"Jay_Pujara","Eunyee_Koh",1
"Jay_Pujara","Lise_Getoor",1
"Eunyee_Koh","Lise_Getoor",1
"Mayank_Kejriwal","Pedro_A._Szekely",1
"Xiaokai_Wei","Linchuan_Xu",1
"Linchuan_Xu","Bokai_Cao",1
"Linchuan_Xu","Philip_S._Yu",1
"Siddhartha_Banerjee","Sreenivas_Gollapudi",1
"Siddhartha_Banerjee","Kostas_Kollias",1
"Siddhartha_Banerjee","Kamesh_Munagala",1
"Sreenivas_Gollapudi","Kostas_Kollias",1
"Sreenivas_Gollapudi","Kamesh_Munagala",1
"Kostas_Kollias","Kamesh_Munagala",1
"Liye_Fu","Lillian_Lee",1
"Liye_Fu","Cristian_Danescu-Niculescu-Mizil",1
"Lillian_Lee","Cristian_Danescu-Niculescu-Mizil",1
"Vasileios_Lampos","Bin_Zou_0006",1
"Vasileios_Lampos","Ingemar_Johansson_Cox",1
"Bin_Zou_0006","Ingemar_Johansson_Cox",1
"Minh_X._Hoang","Xuan-Hong_Dang",1
"Minh_X._Hoang","Xiang_Wu",1
"Minh_X._Hoang","Zhenyu_Yan_0001",1
"Minh_X._Hoang","Ambuj_K._Singh",1
"Xuan-Hong_Dang","Xiang_Wu",1
"Xuan-Hong_Dang","Zhenyu_Yan_0001",1
"Xuan-Hong_Dang","Ambuj_K._Singh",1
"Xiang_Wu","Zhenyu_Yan_0001",1
"Xiang_Wu","Ambuj_K._Singh",1
"Zhenyu_Yan_0001","Ambuj_K._Singh",1
"Julia_Proskurnia","Przemyslaw_A._Grabowicz",1
"Julia_Proskurnia","Ryota_Kobayashi",1
"Przemyslaw_A._Grabowicz","Ryota_Kobayashi",1
"Przemyslaw_A._Grabowicz","Carlos_Castillo_0001",1
"Przemyslaw_A._Grabowicz","Philippe_Cudré-Mauroux",1
"Przemyslaw_A._Grabowicz","Karl_Aberer",1
"Ryota_Kobayashi","Carlos_Castillo_0001",1
"Ryota_Kobayashi","Philippe_Cudré-Mauroux",1
"Ryota_Kobayashi","Karl_Aberer",1
"Cuong_Xuan_Chu","Niket_Tandon",1
"Cuong_Xuan_Chu","Gerhard_Weikum",1
"Niket_Tandon","Gerhard_Weikum",1
"Valentin_Dalibard","Michael_Schaarschmidt",1
"Valentin_Dalibard","Eiko_Yoneki",1
"Michael_Schaarschmidt","Eiko_Yoneki",1
"Mengwei_Xu","Yun_Ma_0002",1
"Mengwei_Xu","Xuanzhe_Liu",1
"Mengwei_Xu","Felix_Xiaozhu_Lin",1
"Mengwei_Xu","Yunxin_Liu",1
"Yun_Ma_0002","Xuanzhe_Liu",1
"Yun_Ma_0002","Felix_Xiaozhu_Lin",1
"Yun_Ma_0002","Yunxin_Liu",1
"Xuanzhe_Liu","Felix_Xiaozhu_Lin",1
"Xuanzhe_Liu","Yunxin_Liu",1
"Felix_Xiaozhu_Lin","Yunxin_Liu",1
"Wei_Wu_0011","Bin_Li_0015",1
"Wei_Wu_0011","Ling_Chen_0006",1
"Wei_Wu_0011","Chengqi_Zhang",1
"Bin_Li_0015","Ling_Chen_0006",1
"Bin_Li_0015","Chengqi_Zhang",1
"Ling_Chen_0006","Chengqi_Zhang",1
"Andrés_Abeliuk","Gerardo_Berbeglia",1
"Andrés_Abeliuk","Pascal_Van_Hentenryck",1
"Andrés_Abeliuk","Tad_Hogg",1
"Andrés_Abeliuk","Kristina_Lerman",1
"Gerardo_Berbeglia","Pascal_Van_Hentenryck",1
"Gerardo_Berbeglia","Tad_Hogg",1
"Gerardo_Berbeglia","Kristina_Lerman",1
"Pascal_Van_Hentenryck","Tad_Hogg",1
"Pascal_Van_Hentenryck","Kristina_Lerman",1
"Tad_Hogg","Kristina_Lerman",1
"Ravi_Kumar_0001","Maithra_Raghu",1
"Ravi_Kumar_0001","Tamás_Sarlós",1
"Ravi_Kumar_0001","Andrew_Tomkins",1
"Maithra_Raghu","Tamás_Sarlós",1
"Maithra_Raghu","Andrew_Tomkins",1
"Tamás_Sarlós","Andrew_Tomkins",1
"Jessica_Su","Ansh_Shukla",1
"Jessica_Su","Sharad_Goel",1
"Jessica_Su","Arvind_Narayanan",1
"Ansh_Shukla","Sharad_Goel",1
"Ansh_Shukla","Arvind_Narayanan",1
"Sharad_Goel","Arvind_Narayanan",1
"Xiang_Li_0067","Yao_Wu",1
"Xiang_Li_0067","Martin_Ester",1
"Xiang_Li_0067","Ben_Kao",1
"Xiang_Li_0067","Xin_Wang_0019",1
"Xiang_Li_0067","Yudian_Zheng",1
"Yao_Wu","Martin_Ester",1
"Yao_Wu","Ben_Kao",1
"Yao_Wu","Xin_Wang_0019",1
"Yao_Wu","Yudian_Zheng",1
"Martin_Ester","Ben_Kao",1
"Martin_Ester","Yudian_Zheng",1
"Ben_Kao","Xin_Wang_0019",1
"Ben_Kao","Yudian_Zheng",1
"Xin_Wang_0019","Yudian_Zheng",1
"David_Stück","Haraldur_Tómas_Hallgrímsson",1
"David_Stück","Greg_Ver_Steeg",1
"David_Stück","Alessandro_Epasto",1
"David_Stück","Luca_Foschini",1
"Haraldur_Tómas_Hallgrímsson","Greg_Ver_Steeg",1
"Haraldur_Tómas_Hallgrímsson","Alessandro_Epasto",1
"Haraldur_Tómas_Hallgrímsson","Luca_Foschini",1
"Greg_Ver_Steeg","Alessandro_Epasto",1
"Greg_Ver_Steeg","Luca_Foschini",1
"Alessandro_Epasto","Luca_Foschini",1
"Min_Hong_Yun","Songtao_He",1
"Min_Hong_Yun","Lin_Zhong_0001",1
"Songtao_He","Lin_Zhong_0001",1
"Jinyuan_Jia","Binghui_Wang",1
"Jinyuan_Jia","Le_Zhang_0006",1
"Jinyuan_Jia","Neil_Zhenqiang_Gong",1
"Binghui_Wang","Le_Zhang_0006",1
"Binghui_Wang","Neil_Zhenqiang_Gong",1
"Le_Zhang_0006","Neil_Zhenqiang_Gong",1
"Li_Chang","Hsu-Chun_Hsiao",1
"Li_Chang","Wei_Jeng",1
"Li_Chang","Tiffany_Hyun-Jin_Kim",1
"Li_Chang","Wei-Hsi_Lin",1
"Hsu-Chun_Hsiao","Wei_Jeng",1
"Hsu-Chun_Hsiao","Tiffany_Hyun-Jin_Kim",1
"Hsu-Chun_Hsiao","Wei-Hsi_Lin",1
"Wei_Jeng","Tiffany_Hyun-Jin_Kim",1
"Wei_Jeng","Wei-Hsi_Lin",1
"Tiffany_Hyun-Jin_Kim","Wei-Hsi_Lin",1
"Roy_Ka-Wei_Lee","Tuan-Anh_Hoang",1
"Roy_Ka-Wei_Lee","Ee-Peng_Lim",1
"Charles_L._A._Clarke","Gordon_V._Cormack",1
"Charles_L._A._Clarke","Jimmy_J._Lin",1
"Charles_L._A._Clarke","Adam_Roegiest",1
"Gordon_V._Cormack","Jimmy_J._Lin",1
"Gordon_V._Cormack","Adam_Roegiest",1
"Jimmy_J._Lin","Adam_Roegiest",1
"Priya_Govindan","Chenghong_Wang",1
"Priya_Govindan","Chumeng_Xu",1
"Priya_Govindan","Hongyu_Duan",1
"Priya_Govindan","Sucheta_Soundarajan",1
"Chenghong_Wang","Chumeng_Xu",1
"Chenghong_Wang","Hongyu_Duan",1
"Chenghong_Wang","Sucheta_Soundarajan",1
"Chumeng_Xu","Hongyu_Duan",1
"Chumeng_Xu","Sucheta_Soundarajan",1
"Hongyu_Duan","Sucheta_Soundarajan",1
"Iskander_Sánchez-Rola","Davide_Balzarotti",1
"Iskander_Sánchez-Rola","Igor_Santos",1
"Davide_Balzarotti","Igor_Santos",1
"Yuli_Liu","Yiqun_Liu_0001",1
"Yuli_Liu","Ke_Zhou_0003",1
"Yuli_Liu","Min_Zhang_0006",1
"Yuli_Liu","Shaoping_Ma",1
"Yiqun_Liu_0001","Ke_Zhou_0003",1
"Yiqun_Liu_0001","Min_Zhang_0006",3
"Ke_Zhou_0003","Min_Zhang_0006",1
"Ke_Zhou_0003","Shaoping_Ma",1
"Dominik_Kowald","Subhash_Chandra_Pujari",1
"Dominik_Kowald","Elisabeth_Lex",1
"Subhash_Chandra_Pujari","Elisabeth_Lex",1
"Abdalghani_Abujabal","Mohamed_Yahya",1
"Abdalghani_Abujabal","Mirek_Riedewald",1
"Abdalghani_Abujabal","Gerhard_Weikum",1
"Mohamed_Yahya","Mirek_Riedewald",1
"Mohamed_Yahya","Gerhard_Weikum",1
"Mirek_Riedewald","Gerhard_Weikum",1
"Takanori_Maehara","Hirofumi_Suzuki",1
"Takanori_Maehara","Masakazu_Ishihata",1
"Hirofumi_Suzuki","Masakazu_Ishihata",1
"Gilad_Asharov","Francesco_Bonchi",1
"Gilad_Asharov","David_García-Soriano",1
"Gilad_Asharov","Tamir_Tassa",1
"Francesco_Bonchi","Tamir_Tassa",1
"David_García-Soriano","Tamir_Tassa",1
"Milivoj_Simeonovski","Giancarlo_Pellegrino",1
"Milivoj_Simeonovski","Christian_Rossow",1
"Milivoj_Simeonovski","Michael_Backes_0001",1
"Giancarlo_Pellegrino","Christian_Rossow",1
"Giancarlo_Pellegrino","Michael_Backes_0001",1
"Christian_Rossow","Michael_Backes_0001",1
"Ping_Li_0001","Cun-Hui_Zhang",1
"Yashen_Wang","Heyan_Huang",1
"Yashen_Wang","Chong_Feng",1
"Heyan_Huang","Chong_Feng",1
"Suhang_Wang","Yilin_Wang",1
"Suhang_Wang","Kai_Shu",1
"Suhang_Wang","Suhas_Ranganath",1
"Yilin_Wang","Kai_Shu",1
"Yilin_Wang","Suhas_Ranganath",1
"Yilin_Wang","Huan_Liu_0001",1
"Jiliang_Tang","Kai_Shu",1
"Jiliang_Tang","Suhas_Ranganath",1
"Kai_Shu","Suhas_Ranganath",1
"Kai_Shu","Huan_Liu_0001",1
"Suhas_Ranganath","Huan_Liu_0001",1
"Zhixuan_Fang","Longbo_Huang",1
"Zhixuan_Fang","Adam_Wierman",1
"Longbo_Huang","Adam_Wierman",1
"Luca_Soldaini","Elad_Yom-Tov",1
"Chao-Yuan_Wu","Amr_Ahmed",1
"Chao-Yuan_Wu","Gowtham_Ramani_Kumar",1
"Chao-Yuan_Wu","Ritendra_Datta",1
"Amr_Ahmed","Gowtham_Ramani_Kumar",1
"Amr_Ahmed","Ritendra_Datta",1
"Gowtham_Ramani_Kumar","Ritendra_Datta",1
"Kathy_Lee","Ashequl_Qadir",1
"Kathy_Lee","Sadid_A._Hasan",1
"Kathy_Lee","Vivek_V._Datla",1
"Kathy_Lee","Aaditya_Prakash",1
"Kathy_Lee","Joey_Liu",1
"Kathy_Lee","Oladimeji_Farri",1
"Ashequl_Qadir","Sadid_A._Hasan",1
"Ashequl_Qadir","Vivek_V._Datla",1
"Ashequl_Qadir","Aaditya_Prakash",1
"Ashequl_Qadir","Joey_Liu",1
"Ashequl_Qadir","Oladimeji_Farri",1
"Sadid_A._Hasan","Vivek_V._Datla",1
"Sadid_A._Hasan","Aaditya_Prakash",1
"Sadid_A._Hasan","Joey_Liu",1
"Sadid_A._Hasan","Oladimeji_Farri",1
"Vivek_V._Datla","Aaditya_Prakash",1
"Vivek_V._Datla","Joey_Liu",1
"Vivek_V._Datla","Oladimeji_Farri",1
"Aaditya_Prakash","Joey_Liu",1
"Aaditya_Prakash","Oladimeji_Farri",1
"Joey_Liu","Oladimeji_Farri",1
"Zheqian_Chen","Ben_Gao",1
"Zheqian_Chen","Huimin_Zhang",1
"Zheqian_Chen","Zhou_Zhao",1
"Zheqian_Chen","Haifeng_Liu",1
"Zheqian_Chen","Deng_Cai_0001",1
"Ben_Gao","Huimin_Zhang",1
"Ben_Gao","Zhou_Zhao",1
"Ben_Gao","Haifeng_Liu",1
"Ben_Gao","Deng_Cai_0001",1
"Huimin_Zhang","Zhou_Zhao",1
"Huimin_Zhang","Haifeng_Liu",1
"Huimin_Zhang","Deng_Cai_0001",1
"Zhou_Zhao","Haifeng_Liu",1
"Zhou_Zhao","Deng_Cai_0001",1
"Haifeng_Liu","Deng_Cai_0001",1
"Camille_Cobb","Tadayoshi_Kohno",1
"Danny_Yuxing_Huang","Doug_Grundman",1
"Danny_Yuxing_Huang","Kurt_Thomas",1
"Danny_Yuxing_Huang","Abhishek_Kumar",1
"Danny_Yuxing_Huang","Elie_Bursztein",1
"Danny_Yuxing_Huang","Kirill_Levchenko",1
"Danny_Yuxing_Huang","Alex_C._Snoeren",1
"Doug_Grundman","Kurt_Thomas",1
"Doug_Grundman","Abhishek_Kumar",1
"Doug_Grundman","Elie_Bursztein",1
"Doug_Grundman","Kirill_Levchenko",1
"Doug_Grundman","Alex_C._Snoeren",1
"Kurt_Thomas","Abhishek_Kumar",1
"Kurt_Thomas","Elie_Bursztein",1
"Kurt_Thomas","Kirill_Levchenko",1
"Kurt_Thomas","Alex_C._Snoeren",1
"Abhishek_Kumar","Elie_Bursztein",1
"Abhishek_Kumar","Kirill_Levchenko",1
"Abhishek_Kumar","Alex_C._Snoeren",1
"Elie_Bursztein","Kirill_Levchenko",1
"Elie_Bursztein","Alex_C._Snoeren",1
"Kirill_Levchenko","Alex_C._Snoeren",1
"Haoyu_Wang_0001","Zhe_Liu",1
"Haoyu_Wang_0001","Yao_Guo_0001",1
"Haoyu_Wang_0001","Xiangqun_Chen",1
"Haoyu_Wang_0001","Miao_Zhang",1
"Haoyu_Wang_0001","Guoai_Xu",1
"Haoyu_Wang_0001","Jason_I._Hong",1
"Zhe_Liu","Yao_Guo_0001",1
"Zhe_Liu","Xiangqun_Chen",1
"Zhe_Liu","Miao_Zhang",1
"Zhe_Liu","Guoai_Xu",1
"Zhe_Liu","Jason_I._Hong",1
"Yao_Guo_0001","Xiangqun_Chen",1
"Yao_Guo_0001","Miao_Zhang",1
"Yao_Guo_0001","Guoai_Xu",1
"Yao_Guo_0001","Jason_I._Hong",1
"Xiangqun_Chen","Miao_Zhang",1
"Xiangqun_Chen","Guoai_Xu",1
"Xiangqun_Chen","Jason_I._Hong",1
"Miao_Zhang","Guoai_Xu",1
"Miao_Zhang","Jason_I._Hong",1
"Guoai_Xu","Jason_I._Hong",1
"Shiyu_Chang","Yang_Zhang_0001",1
"Shiyu_Chang","Jiliang_Tang",1
"Shiyu_Chang","Dawei_Yin",1
"Shiyu_Chang","Yi_Chang_0001",1
"Shiyu_Chang","Mark_A._Hasegawa-Johnson",1
"Shiyu_Chang","Thomas_S._Huang",1
"Yang_Zhang_0001","Jiliang_Tang",1
"Yang_Zhang_0001","Dawei_Yin",1
"Yang_Zhang_0001","Yi_Chang_0001",1
"Yang_Zhang_0001","Mark_A._Hasegawa-Johnson",1
"Yang_Zhang_0001","Thomas_S._Huang",1
"Jiliang_Tang","Mark_A._Hasegawa-Johnson",1
"Jiliang_Tang","Thomas_S._Huang",1
"Dawei_Yin","Yi_Chang_0001",1
"Dawei_Yin","Mark_A._Hasegawa-Johnson",1
"Dawei_Yin","Thomas_S._Huang",1
"Yi_Chang_0001","Mark_A._Hasegawa-Johnson",1
"Yi_Chang_0001","Thomas_S._Huang",1
"Mark_A._Hasegawa-Johnson","Thomas_S._Huang",1
"Ruggiero_Cavallo","Prabhakar_Krishnamurthy",1
"Ruggiero_Cavallo","Maxim_Sviridenko",1
"Prabhakar_Krishnamurthy","Maxim_Sviridenko",1
"Prabhakar_Krishnamurthy","Christopher_A._Wilkens",1
"Maxim_Sviridenko","Christopher_A._Wilkens",1
"Simon_Walk","Lisette_Espin_Noboa",1
"Simon_Walk","Denis_Helic",1
"Simon_Walk","Markus_Strohmaier",1
"Simon_Walk","Mark_A._Musen",1
"Lisette_Espin_Noboa","Denis_Helic",1
"Lisette_Espin_Noboa","Markus_Strohmaier",1
"Lisette_Espin_Noboa","Mark_A._Musen",1
"Denis_Helic","Markus_Strohmaier",1
"Denis_Helic","Mark_A._Musen",1
"Markus_Strohmaier","Mark_A._Musen",1
"Alexey_Drutsa","Gleb_Gusev",1
"Alexey_Drutsa","Pavel_Serdyukov",1
"Gleb_Gusev","Pavel_Serdyukov",1
"Immanuel_Bayer","Xiangnan_He_0001",1
"Immanuel_Bayer","Bhargav_Kanagal",1
"Immanuel_Bayer","Steffen_Rendle",1
"Xiangnan_He_0001","Bhargav_Kanagal",1
"Xiangnan_He_0001","Steffen_Rendle",1
"Bhargav_Kanagal","Steffen_Rendle",1
"Behzad_Tabibian","Isabel_Valera",1
"Behzad_Tabibian","Mehrdad_Farajtabar",1
"Behzad_Tabibian","Le_Song",1
"Behzad_Tabibian","Bernhard_Schölkopf",1
"Behzad_Tabibian","Manuel_Gomez-Rodriguez",1
"Isabel_Valera","Mehrdad_Farajtabar",1
"Isabel_Valera","Le_Song",1
"Isabel_Valera","Bernhard_Schölkopf",1
"Mehrdad_Farajtabar","Le_Song",1
"Mehrdad_Farajtabar","Bernhard_Schölkopf",1
"Mehrdad_Farajtabar","Manuel_Gomez-Rodriguez",1
"Le_Song","Bernhard_Schölkopf",1
"Le_Song","Manuel_Gomez-Rodriguez",1
"Bernhard_Schölkopf","Manuel_Gomez-Rodriguez",1
"Aaron_Archer","Silvio_Lattanzi",1
"Aaron_Archer","Peter_Likarish",1
"Aaron_Archer","Sergei_Vassilvitskii",1
"Silvio_Lattanzi","Peter_Likarish",1
"Peter_Likarish","Sergei_Vassilvitskii",1
"Adam_Bates_0001","Wajih_Ul_Hassan",1
"Adam_Bates_0001","Kevin_R._B._Butler",1
"Adam_Bates_0001","Alin_Dobra",1
"Adam_Bates_0001","Bradley_Reaves",1
"Adam_Bates_0001","Patrick_T._Cable_II",1
"Adam_Bates_0001","Thomas_Moyer",1
"Adam_Bates_0001","Nabil_Schear",1
"Wajih_Ul_Hassan","Kevin_R._B._Butler",1
"Wajih_Ul_Hassan","Alin_Dobra",1
"Wajih_Ul_Hassan","Bradley_Reaves",1
"Wajih_Ul_Hassan","Patrick_T._Cable_II",1
"Wajih_Ul_Hassan","Thomas_Moyer",1
"Wajih_Ul_Hassan","Nabil_Schear",1
"Kevin_R._B._Butler","Alin_Dobra",1
"Kevin_R._B._Butler","Bradley_Reaves",1
"Kevin_R._B._Butler","Patrick_T._Cable_II",1
"Kevin_R._B._Butler","Thomas_Moyer",1
